dt;feature1;feature2;feature3;feature4;feature5;feature6;feature7;feature8;feature9;feature10;feature11;feature12;feature13;feature14;feature15;feature16
30-09-2019;4454936.0;37643001.0;277854109.0;103465052.0;29129063.0;29070668.0;45844821.0;40394642.0;5423518.0;74927133.0;18519477.0;1624501.0;2648240.0;30380321.0;7878666.0;113030691.0
01-10-2019;6457693.0;35183047.0;284770982.0;79529563.0;29118070.0;19632601.0;46704341.0;26819423.0;7680720.0;55791427.0;21571545.0;1411000.0;1236637.0;34910533.0;9903875.0;123393852.0
02-10-2019;2931097.0;33309730.0;350203560.0;130267852.0;22826378.0;39687976.0;36281204.0;50923484.0;7481636.0;82726740.0;30254732.0;2015801.0;2595039.0;33378497.0;9695608.0;66876387.0
03-10-2019;4135372.0;27623612.0;277034751.0;164719285.0;27482455.0;25289516.0;30107653.0;28814769.0;10345360.0;53301220.0;18114739.0;1560500.0;2567456.0;45866844.0;10197993.0;90490517.0
04-10-2019;2643502.0;24198224.0;201205099.0;135923123.0;26174720.0;22319580.0;26444870.0;27225754.0;5635783.0;50050596.0;17523978.0;295210.0;2167192.0;31246606.0;11513478.0;70835284.0
05-10-2019;2276408.0;23993821.0;170159401.0;104283071.0;16488963.0;12077042.0;22588755.0;14883764.0;2641085.0;43685956.0;18432862.0;1534902.0;2228215.0;26317112.0;7802244.0;54685363.0
06-10-2019;2785160.0;24881267.0;205987690.0;73478236.0;30507480.0;10358443.0;34669783.0;25752624.0;5975726.0;56020101.0;13382144.0;1000000.0;1763195.0;36000252.0;11387877.0;93592273.0
07-10-2019;3356290.0;28299877.0;173620705.0;98759367.0;30470449.0;30073868.0;30995267.0;28190267.0;8629689.0;54267915.0;27557397.0;1461863.0;3186273.0;33998548.0;8727696.0;99651395.0
08-10-2019;2129592.0;27486788.0;183464819.0;103997280.0;15908815.0;20205039.0;37407069.0;32620909.0;92315307.0;71286054.0;15653723.0;1479001.0;3760778.0;34918235.0;6094458.0;83683595.0
09-10-2019;6826807.0;25042804.0;207585678.0;99019398.0;31899246.0;46283712.0;38440577.0;40654226.0;10733992.0;62195604.0;22468514.0;974600.0;2913880.0;33450890.0;7505252.0;72789178.0
10-10-2019;3151233.0;23991514.0;189983136.0;74049260.0;22527570.0;25959224.0;23633195.0;29067869.0;7998383.0;50869941.0;22162331.0;1248744.0;2235075.0;34477629.0;7968559.0;91235377.0
11-10-2019;3709400.0;23977957.0;160418000.0;51891200.0;12862301.0;11804374.0;27763333.0;23117862.0;8615466.0;47526127.0;20121138.0;1576573.0;2518780.0;27793100.0;4687513.0;69107698.0
12-10-2019;2896098.0;23047952.0;104439265.0;51572736.0;7672734.0;20729428.0;19815508.0;24210199.0;2666488.0;35250153.0;16459438.0;217600.0;1964012.0;30908566.0;3147905.0;73267299.0
13-10-2019;1686646.0;17754253.0;100409732.0;28881892.0;22046996.0;10593166.0;22698187.0;28112040.0;3116615.0;36866065.0;10824801.0;301200.0;1735097.0;23118335.0;4131825.0;60361361.0
14-10-2019;2088412.0;23082345.0;173613619.0;43141265.0;25607870.0;11267836.0;32763978.0;23307772.0;7094072.0;47635845.0;17315167.0;942800.0;4493976.0;30845795.0;5921384.0;75637141.0
15-10-2019;4722497.0;24360988.0;233853746.0;87752176.0;21372886.0;15782013.0;28901474.0;49014304.0;4846646.0;53172032.0;23078033.0;1042000.0;3136505.0;25983636.0;6167523.0;107660808.0
16-10-2019;3454561.0;33365471.0;202237761.0;123017939.0;26672631.0;58475274.0;29090648.0;52388376.0;6159883.0;63887618.0;24363687.0;1191280.0;4759229.0;33746188.0;7906829.0;163340826.0
17-10-2019;5751895.0;56026783.0;371410097.0;242280870.0;93027992.0;27714526.0;70444906.0;132864650.0;8470324.0;115380975.0;34304033.0;2156504.0;4755439.0;60072253.0;9186091.0;378472301.0
18-10-2019;3562555.0;46852800.0;397067868.0;170600812.0;70801220.0;30386352.0;55273082.0;101173367.0;11307223.0;112414506.0;38607903.0;905495.0;2864054.0;41604012.0;8387229.0;303888041.0
19-10-2019;4171364.0;47675259.0;313476411.0;221175788.0;27167610.0;49167084.0;50964325.0;63697459.0;13720818.0;104626821.0;25083411.0;1548241.0;2056604.0;38035578.0;7159945.0;185122940.0
20-10-2019;2999731.0;52128569.0;328358773.0;168675526.0;86976301.0;25270928.0;48241193.0;58984142.0;9349213.0;131922339.0;34211004.0;1066725.0;2521299.0;42096273.0;5606507.0;151954464.0
21-10-2019;41.104.338.333.333.300;43401645.0;3.077.341.093.333.330;16.891.718.516.666.600;54336440.0;34466029.5;47.152.604.666.666.600;7.635.371.633.333.330;8975684.5;9.690.071.516.666.660;29.941.345.166.666.600;13.183.741.666.666.600;3348855.0;40.256.323.333.333.300;7402354.0;215073230.0
22-10-2019;5631469.0;101500788.0;516906903.0;528330142.0;72409708.0;144265662.0;104982784.0;142098853.0;14828212.0;215421614.0;56007055.0;1441095.0;5401207.0;68981111.0;9662238.0;471557630.0
23-10-2019;6382477.0;84265523.0;508871122.0;375354417.0;84194145.0;139313069.0;105985391.0;114929789.0;16266032.0;225038242.0;55592546.0;2160606.0;4642707.0;78099070.0;8575160.0;353915430.0
24-10-2019;4046188.0;33211364.0;289490963.0;146361836.0;36412099.0;18773154.0;37939931.0;41073958.0;9454830.0;87459415.0;35160604.0;3950610.0;2794106.0;43278317.0;7441182.0;114491602.0
25-10-2019;2275144.0;30484645.0;208705157.0;98313221.0;30025705.0;22378531.0;39592456.0;34187214.0;5377518.0;65386021.0;28405208.0;1583759.0;4394008.0;42077339.0;6887188.0;125547036.0
26-10-2019;2983456.0;22495721.0;185693020.0;86737495.0;9134328.0;6620624.0;38650894.0;29524849.0;13009673.0;52949147.0;22685417.0;434984.0;4425329.0;26612785.0;5172660.0;94592276.0
27-10-2019;2921313.0;14400004.0;205556348.0;49257014.0;15726500.0;13376693.0;16703195.0;27818825.0;5762052.0;59933378.0;24084281.0;181000.0;2375236.0;24717080.0;4607289.0;68454919.0
28-10-2019;2924561.0;35556670.0;277159116.0;67241706.0;53666376.0;22305739.0;41132921.0;67084377.0;9551590.0;82146314.0;33667713.0;453800.0;2926681.0;36766594.0;9295905.0;102775042.0
29-10-2019;5302957.0;37309094.0;242535024.0;100848735.0;43070649.0;19981662.0;43272966.0;52158548.0;15575181.0;107365334.0;43339376.0;4169740.0;4592134.0;36508633.0;9398148.0;107773385.0
30-10-2019;4878241.0;35708697.0;237821390.0;53859653.0;52633392.0;26936624.0;50204602.0;47770072.0;9535125.0;88167466.0;34838272.0;2188100.0;3545669.0;34312992.0;10111555.0;90492578.0
31-10-2019;2592454.0;28454021.0;192176800.0;71864542.0;15448489.0;14115693.0;36087616.0;40095135.0;8870466.0;57842509.0;25167936.0;2211500.0;3969100.0;29062030.0;6233972.0;101015965.0
01-11-2019;2546754.0;27714899.0;252804125.0;99505158.0;22502534.0;16744167.0;50332335.0;30809268.0;8022064.0;50230972.0;26631020.0;630900.0;2391003.0;31180129.0;6018715.0;110662642.0
02-11-2019;3693591.0;27551467.0;180261432.0;39745663.0;34243883.0;28821750.0;38626033.0;27109504.0;4778953.0;73322381.0;21706187.0;939000.0;2576520.0;31391722.0;7350394.0;91522247.0
03-11-2019;2376741.0;27884565.0;166306596.0;42215066.0;18772045.0;14938606.0;28882769.0;34973069.0;10509282.0;72431654.0;28495561.0;1020000.0;3045748.0;38314354.0;4824457.0;91705389.0
04-11-2019;3803648.0;33052622.0;194817960.0;98414663.0;34879486.0;19688719.0;44358959.0;43189477.0;13047174.0;78758095.0;42098581.0;1157500.0;3569833.0;34270583.0;7741590.0;139032197.0
05-11-2019;3663212.0;36618901.0;269667506.0;91792229.0;53633069.0;15389045.0;58501225.0;34258755.0;19338621.0;121717800.0;52233151.0;1004300.0;4081970.0;50560631.0;8424576.0;148336230.0
06-11-2019;5033218.0;35790418.0;216273569.0;113943415.0;13232815.0;18518383.0;43703066.0;30426779.0;10040235.0;66258247.0;40414330.0;1399108.0;3906430.0;39026633.0;8062721.0;95971681.0
07-11-2019;4783451.0;28605390.0;281470000.0;180083441.0;25648400.0;35518125.0;38535899.0;39406651.0;9621431.0;81476567.0;35775080.0;369100.0;2558042.0;42869773.0;6157290.0;95081633.0
08-11-2019;4336057.0;26251346.0;164787248.0;79912955.0;25246322.0;17797553.0;26053099.0;26329210.0;11035109.0;60915037.0;30200417.0;632737.0;2065720.0;28858348.0;6637112.0;78004260.0
09-11-2019;4596403.0;32910232.0;198202427.0;65538893.0;23623415.0;9751430.0;24035500.0;33467982.0;7488101.0;60417763.0;36639073.0;217200.0;2153869.0;30808730.0;6717171.0;60501462.0
10-11-2019;3202483.0;23541680.0;155457333.0;39916744.0;44425790.0;7266249.0;39510902.0;85489429.0;11655957.0;65686065.0;41255478.0;541814.0;2716934.0;26944779.0;5244392.0;33958506.0
11-11-2019;3639136.0;29565008.0;205863331.0;43014410.0;36081316.0;13224340.0;49135929.0;54299700.0;7915440.0;108165000.0;38774157.0;717700.0;3030602.0;45685324.0;5883706.0;65539281.0
12-11-2019;4325553.0;36908102.0;207394661.0;54797677.0;49751858.0;12562769.0;41849380.0;70885190.0;16183550.0;84431566.0;41327620.0;1577900.0;4479851.0;40047727.0;7834171.0;98003835.0
13-11-2019;4602624.0;32951911.0;316965553.0;47868023.0;29968431.0;26816783.0;39719529.0;52766533.0;12183057.0;66307415.0;55946556.0;1509000.0;3562739.0;43943996.0;5321948.0;119156037.0
14-11-2019;3205904.0;33670960.0;172080087.0;64992049.0;36359834.0;38580849.0;30765800.0;26787213.0;12627460.0;54886846.0;49495975.0;397900.0;2461285.0;38763688.0;6791300.0;97559148.0
15-11-2019;3541385.0;35404057.0;269078466.0;91437938.0;39149599.0;15452317.0;33758204.0;51065865.0;7183482.0;70100970.0;41855388.0;889546.0;3134406.0;38156646.0;4527171.0;81468115.0
16-11-2019;3061626.0;31074911.0;225817396.0;63938090.0;54321907.0;14130412.0;29581335.0;44176867.0;12433550.0;70123069.0;36730219.0;1734800.0;3020075.0;34629335.0;3975526.0;77885407.0
17-11-2019;4660484.0;31464991.0;228486434.0;54324058.0;46808531.0;13949890.0;66741321.0;38375184.0;10820498.0;69077257.0;52676250.0;1632300.0;3579903.0;37325925.0;5858009.0;108080100.0
18-11-2019;5610366.0;38067534.0;394224754.0;92801570.0;78800128.0;21960735.0;47848059.0;57169968.0;9169261.0;91852568.0;65769599.0;1369600.0;4687769.0;44722579.0;6524730.0;112069042.0
19-11-2019;4842282.0;38543186.0;339391526.0;120342338.0;30396961.0;58178354.0;35789531.0;81740216.0;8709102.0;81048498.0;59420436.0;979700.0;3070073.0;46163088.0;6808593.0;133149446.0
20-11-2019;5279455.0;30907346.0;252099454.0;108069572.0;49740479.0;26784709.0;42319273.0;92911504.0;8480726.0;77454360.0;53384104.0;640870.0;5716080.0;34456231.0;7666151.0;92156949.0
21-11-2019;4919776.0;30541840.0;198523012.0;98754753.0;30833785.0;20013337.0;37198434.0;62069502.0;11288821.0;89741527.0;46030161.0;478300.0;2686520.0;36799779.0;6326879.0;128956262.0
22-11-2019;3307969.0;26912031.0;206624358.0;935224443.0;22035728.0;15600169.0;25193424.0;34538694.0;7921560.0;75550332.0;47032700.0;167301.0;2794094.0;27417724.0;4047046.0;98275102.0
23-11-2019;2699537.0;26760402.0;218797761.0;46236751.0;22451374.0;20127132.0;24750482.0;24996072.0;6057682.0;70648269.0;39331186.0;597701.0;6390527.0;25372160.0;5554492.0;97640358.0
24-11-2019;5365783.0;29130374.0;413123120.0;179142695.0;56336738.0;27653905.0;43323047.0;65625153.0;8692838.0;84152778.0;38521479.0;1947251.0;2007666.0;39321384.0;3889799.0;134998664.0
25-11-2019;4402467.0;30.465.863.166.666.600;271426538.5;24.796.175.866.666.600;35299177.5;28059601.0;34.762.365.166.666.600;60313523.5;8525121.5;7.976.596.066.666.660;47.286.677.666.666.600;8.018.538.333.333.330;37.774.933.333.333.300;34.921.727.666.666.600;5.715.493.333.333.330;11.419.613.016.666.600
26-11-2019;4845430.0;54615872.0;968079451.0;266425021.0;178928688.0;56091820.0;98353045.0;117718986.0;14938349.0;183257838.0;161519097.0;746250.0;2964048.0;77251393.0;7591984.0;556808655.0
27-11-2019;4227699.0;33592103.8;401029540.4;305156732.6;62117262.6;27897272.6;45763686.4;60989681.4;9779850.0;100670148.8;66486924.6;787360.6;3368571.0;41232488.0;5482040.0;203335808.2
28-11-2019;5894274.0;79790244.0;691101771.0;346695617.0;161739049.0;50907305.0;141278087.0;177317412.0;14347498.0;226440547.0;227078444.0;1419120.0;4980165.0;93672834.0;10598501.0;481647677.0
29-11-2019;4701256.0;47574223.0;572775525.75;209625021.0;104863962.25;38695040.5;76926165.25;96414405.75;11009091.75;141124858.0;116612551.5;1177580.5;4085601.5;58904442.75;6908694.0;317773838.5
30-11-2019;5.368.495.666.666.660;54.512.163.333.333.300;690768114.0;26.408.777.766.666.600;132334825.0;44.884.343.333.333.300;9.431.805.966.666.660;120220517.0;12.659.561.666.666.600;16.461.705.433.333.300;14.237.300.666.666.600;13.708.736.666.666.600;3317293.0;7.008.187.033.333.330;7.360.094.666.666.660;3.911.516.653.333.330
01-12-2019;5369852.0;67203058.0;829590611.0;306560319.0;170333868.5;53499562.5;119815566.0;147518199.0;14642923.5;204849192.5;194298770.5;1082685.0;3972106.5;85462113.5;9095242.5;519228166.0
02-12-2019;5369852.0;67203058.0;829590611.0;306560319.0;170333868.5;53499562.5;119815566.0;147518199.0;14642923.5;204849192.5;194298770.5;1082685.0;3972106.5;85462113.5;9095242.5;519228166.0
03-12-2019;7373056.0;61894036.0;496491822.0;231925967.0;146949436.0;49296119.0;96738896.0;81051037.0;25507510.0;147941689.0;168167297.0;2440247.0;4484957.0;78361197.0;9025580.0;371444658.0
04-12-2019;8323161.0;55798520.0;363456348.0;149670431.0;137808818.0;45909678.0;85193530.0;62228907.0;8801923.0;114353452.0;140617499.0;2715532.0;5580899.0;72319863.0;8877881.0;157768713.0
05-12-2019;5026949.0;46407047.0;360585050.0;71524408.0;72666331.0;35856998.0;49286844.0;76261067.0;8690342.0;81436344.0;137410357.0;1634709.0;3391468.0;74156580.0;8337617.0;128289776.0
06-12-2019;4286797.0;46178201.0;290331507.0;108169104.0;51587347.0;25474616.0;60002445.0;47899348.0;11524504.0;75669274.0;119321506.0;1007229.0;3326625.0;52465504.0;6283638.0;107102491.0
07-12-2019;3036201.0;36873904.0;289800355.0;35773412.0;44878301.0;25864321.0;36643672.0;39195281.0;5212348.0;60223525.0;99896142.0;4052332.0;2444368.0;47515425.0;7463011.0;97554507.0
08-12-2019;5013797.0;37739533.0;265274514.0;42492611.0;67048829.0;20802119.0;46798253.0;26275859.0;5727050.0;72675557.0;99513106.0;1773963.0;3659713.0;46057273.0;4894752.0;89797129.0
09-12-2019;4874178.0;56859051.0;326681400.0;99630699.0;56315553.0;24052081.0;64108730.0;48203511.0;7741560.0;125595143.0;156762269.0;2885019.0;4599711.0;63990037.0;6724789.0;188025292.0
10-12-2019;4652180.0;59597316.0;350813439.0;56828783.0;53186500.0;26027656.0;62326602.0;56148828.0;6206593.0;75189826.0;154949997.0;1597523.0;2343710.0;68439248.0;9028607.0;124325205.0
11-12-2019;4291908.0;59209081.0;260429346.0;86381163.0;69457131.0;37142691.0;64385371.0;62048351.0;9122626.0;54317242.0;145051307.0;1524485.0;2873431.0;81052451.0;5942218.0;114601072.0
12-12-2019;5409127.0;54479263.0;358449855.0;64552191.0;51009645.0;20662670.0;53228984.0;41807500.0;6891146.0;53077089.0;123297154.0;2935858.0;3461426.0;76086554.0;5159866.0;91879054.0
13-12-2019;2292492.0;48219082.0;232788229.0;72885101.0;54094232.0;22920463.0;60158786.0;48944105.0;9338159.0;57826480.0;127928755.0;1664428.0;2774504.0;70407090.0;7326540.0;97945044.0
14-12-2019;2304500.0;35421955.0;196358991.0;53486408.0;60802356.0;33175471.0;39531260.0;32809087.0;4078210.0;48130836.0;92092211.0;1684600.0;3129915.0;57340290.0;4890530.0;92420861.0
15-12-2019;3441392.0;44507406.0;231085891.0;42817043.0;58321254.0;32959571.0;52320796.0;32528485.0;4155249.0;51353537.0;89090397.0;2516429.0;2889570.0;53815220.0;4409698.0;150398302.0
16-12-2019;3992160.0;58895968.0;216316093.0;93622086.0;49690669.0;44167168.0;51125844.0;46033719.0;9653667.0;61171654.0;104440142.0;1418380.0;4500791.0;79833287.0;6255504.0;111624679.0
17-12-2019;3078679.0;57950446.0;234488922.0;78358425.0;48634457.0;40254650.0;54164026.0;36928575.0;5521883.0;53503342.0;61166264.0;1311274.0;4432433.0;64703318.0;7426882.0;98034154.0
18-12-2019;4262540.0;53848421.0;332659152.0;97279690.0;29905294.0;40320310.0;52251625.0;43427557.0;6128719.0;52377758.0;51562419.0;941500.0;3902011.0;65286894.0;5583934.0;111140810.0
19-12-2019;2616040.0;35357322.0;158811002.0;131436237.0;60875145.0;17890879.0;40945443.0;41529672.0;3925289.0;44585837.0;36544188.0;797534.0;2040007.0;49150662.0;4095937.0;104219345.0
20-12-2019;2697536.0;33289142.0;204528736.0;71177828.0;43717991.0;21900216.0;27701016.0;26815410.0;2680452.0;31185695.0;24430322.0;731238.0;2337806.0;35513230.0;4213209.0;132611735.0
21-12-2019;1719870.0;28151938.0;256743925.0;65744675.0;58739146.0;21194773.0;20286458.0;42151412.0;2409425.0;34741884.0;22766746.0;1442818.0;1295961.0;33291397.0;2747529.0;101116094.0
22-12-2019;3727928.0;27357695.0;149845246.0;34054023.0;29860681.0;11082871.0;18907982.0;26982545.0;2601329.0;25110676.0;19218762.0;1951250.0;1443639.0;30043971.0;3481077.0;116566955.0
23-12-2019;3071339.0;29084977.0;225266823.0;43062472.0;31553501.0;11088820.0;26533087.0;27373845.0;4279366.0;26578837.0;17168778.0;1119169.0;2291874.0;27931844.0;6028309.0;105125327.0
24-12-2019;1543598.0;11878100.0;127657055.0;22547937.0;32427650.0;6171578.0;17130714.0;15866489.0;2479230.0;20766317.0;14841433.0;922510.0;593950.0;22247395.0;2507756.0;80040927.0
25-12-2019;2255977.0;22661000.0;106406436.0;55421810.0;36045099.0;5971929.0;18185208.0;14553474.0;1552570.0;23857780.0;14148785.0;141800.0;692450.0;20401143.0;2850646.0;49790466.0
26-12-2019;2022396.0;27404994.0;209785563.0;28064938.0;23614444.0;17718022.0;18177688.0;32790709.0;2545361.0;43725152.0;20108268.0;1229875.0;1931977.0;31050672.0;4873193.0;72747545.0
27-12-2019;3238657.0;28586409.0;141698096.0;48343553.0;31530563.0;16130766.0;29700360.0;35140273.0;3895902.0;32761146.0;15912164.0;2196028.0;1331739.0;32153701.0;5794338.0;104919391.0
28-12-2019;2744601.0;29947705.0;147585939.0;58099387.0;12367893.0;18180726.0;19477172.0;32384190.0;3767076.0;37475580.0;13235854.0;214500.0;2703712.0;25025317.0;4265248.0;94809386.0
29-12-2019;3497130.0;20808422.0;152431839.0;33586761.0;22465895.0;11274090.0;19509317.0;34071572.0;2834655.0;38294721.0;13689858.0;1375065.0;1574270.0;28004424.0;5194941.0;72495519.0
30-12-2019;3768439.0;22676063.0;136365859.0;47177006.0;20740900.0;32928114.0;27653463.0;46539835.0;3585311.0;37340685.0;14090781.0;672800.0;1097816.0;25255793.0;4124536.0;86923255.0
31-12-2019;902679.0;11282007.0;88588726.0;14930164.0;25984256.0;3060810.0;7507221.0;15885995.0;1015725.0;16383951.0;6494589.0;1180301.0;997299.0;14676936.0;2096111.0;71874230.0
01-01-2020;623932.0;14571544.0;122728733.0;9211738.0;7949185.0;5496008.0;9953772.0;11066583.0;949600.0;13663747.0;5123821.0;659800.0;1708576.0;11735424.0;2136925.0;31043188.0
02-01-2020;2330890.0;23650165.0;163355789.0;32190236.0;24275042.0;17305742.0;21706670.0;25530103.0;4275723.0;40859933.0;15609100.0;576700.0;1806198.0;22243746.0;6740165.0;63054288.0
03-01-2020;2639585.0;25225798.0;186048463.0;33793557.0;37294364.0;10413400.0;29463281.0;33437288.0;3665890.0;45728514.0;11700473.0;3256700.0;968225.0;23181236.0;3649550.0;74291285.0
04-01-2020;2933325.0;20699638.0;142864900.0;41103873.0;14086962.0;18460902.0;24531202.0;47572134.0;6558293.0;31731148.0;9778545.0;946233.0;1027765.0;18976549.0;5461450.0;65937031.0
05-01-2020;1328144.0;16276448.0;166864506.0;34203467.0;19327562.0;8814475.0;18440850.0;20544909.0;3912499.0;25057329.0;11505205.0;3322500.0;1494375.0;14887474.0;3828540.0;40106565.0
06-01-2020;2116082.0;20219400.0;185836777.0;47127505.0;27547544.0;5183914.0;16647969.0;46016147.0;7256103.0;32521163.0;11870427.0;986700.0;1788055.0;20798339.0;5729402.0;72096484.0
07-01-2020;1466027.0;26792025.0;246379288.0;55845487.0;14205650.0;15510252.0;41435113.0;44234130.0;7202191.0;50033526.0;15258510.0;2456720.0;2582372.0;23211410.0;5977413.0;154972459.0
08-01-2020;2652556.0;35241344.0;193450761.0;65831047.0;15545753.0;22877113.0;34548270.0;35374260.0;4617573.0;69904584.0;20755732.0;1323050.0;1948853.0;28219880.0;6959462.0;118482622.0
09-01-2020;2844339.0;30255399.0;172173858.0;54756667.0;20463190.0;32521273.0;22551379.0;53799931.0;10239745.0;68171500.0;15279507.0;1058900.0;3821987.0;31076428.0;5753545.0;111539037.0
10-01-2020;2263998.0;31779821.0;227812894.0;75779300.0;19564108.0;21021016.0;39251962.0;55022883.0;4033748.0;51342802.0;21765851.0;1918542.0;3987650.0;28597544.0;7211983.0;93023206.0
11-01-2020;2660636.0;24820321.0;185273971.0;39212647.0;57426363.0;6126734.0;28008207.0;47553989.0;6789751.0;38851234.0;16927340.0;615312.0;2528868.0;23657042.0;5713915.0;86778222.0
12-01-2020;4799686.0;24928831.0;154826598.0;35561057.0;14764290.0;18874560.0;33699043.0;40117220.0;5644911.0;47992905.0;16325412.0;1564539.0;2961514.0;22058824.0;6934697.0;64471158.0
13-01-2020;4534810.0;27523613.0;190473188.0;113661143.0;34412629.0;18951123.0;37230393.0;49977121.0;7696095.0;65948415.0;16490121.0;780379.0;2552714.0;26145490.0;10738667.0;62708253.0
14-01-2020;3913489.0;29780533.0;197930277.0;114639802.0;30397730.0;16975911.0;47388620.0;81369101.0;4937365.0;54871264.0;17364265.0;1955700.0;3566270.0;17937207.0;7017049.0;58821575.0
15-01-2020;3514558.0;25987311.0;242831027.0;70244014.0;29161639.0;9119702.0;37636513.0;73184962.0;7751525.0;65916111.0;16622969.0;1182801.0;4142886.0;30724574.0;7803335.0;75899265.0
16-01-2020;3467509.0;34972049.0;320356153.0;79911642.0;22156202.0;24334117.0;42791984.0;76700266.0;6009354.0;57067852.0;13272416.0;681600.0;1993615.0;27675735.0;8469268.0;66956859.0
17-01-2020;4705292.0;29843776.0;189028060.0;95526328.0;18064318.0;23977034.0;51578210.0;41583490.0;7044520.0;66623831.0;18085191.0;1726500.0;2185722.0;21126485.0;6230032.0;59560374.0
18-01-2020;3905168.0;23645707.0;159227746.0;113836893.0;16301740.0;11045688.0;23712645.0;36788570.0;5596771.0;51757705.0;11785149.0;1078000.0;3584407.0;22212547.0;6280196.0;69546609.0
19-01-2020;4804347.0;26214582.0;144122196.0;87519831.0;27963694.0;8089596.0;42103400.0;36315567.0;7668443.0;58732439.0;15201683.0;551800.0;3516496.0;18259411.0;7061276.0;55425602.0
20-01-2020;3770069.0;34025831.0;261806846.0;139135565.0;36377753.0;16105924.0;43726148.0;53759541.0;7576296.0;65762195.0;18933541.0;1733615.0;2051564.0;22868718.0;9942966.0;84183505.0
21-01-2020;7285549.0;39178268.0;452347085.0;136469792.0;36234134.0;19401993.0;44486824.0;82452936.0;7813260.0;68157431.0;20786605.0;1446002.0;3119430.0;26695305.0;9987623.0;111288107.0
22-01-2020;6249392.0;35132664.0;243096310.0;122673773.0;30169029.0;35721979.0;50444955.0;54469993.0;5664657.0;66476750.0;26819324.0;1030435.0;3868617.0;31871613.0;8238576.0;81187212.0
23-01-2020;8013144.0;34050917.0;249914483.0;108427349.0;22334663.0;31255409.0;51409582.0;55010469.0;7035000.0;66072867.0;17558157.0;1502550.0;2996170.0;26822448.0;9055493.0;69786350.0
24-01-2020;5265240.0;28343884.0;181618844.0;97280870.0;25879105.0;19445517.0;40956358.0;45596502.0;4310188.0;49586669.0;18672446.0;1395020.0;1790734.0;22132237.0;4436962.0;71101636.0
25-01-2020;5020690.0;26705360.0;193131343.0;71431031.0;13620160.0;14502068.0;31637356.0;30301379.0;4985378.0;53334269.0;14258422.0;1052313.0;3669900.0;19827886.0;5365523.0;78248501.0
26-01-2020;3328263.0;27449547.0;228724327.0;73225709.0;22077209.0;5815838.0;31253183.0;27117777.0;4314001.0;61759806.0;12170564.0;1410820.0;2748638.0;27607095.0;4497927.0;64064625.0
27-01-2020;5315674.0;29165540.0;317238139.0;96497124.0;27254627.0;28422055.0;32580984.0;57815898.0;9291935.0;57598812.0;20344395.0;1053700.0;3772984.0;27351446.0;8447030.0;156611615.0
28-01-2020;4788775.0;30130638.0;250269041.0;137015198.0;28252160.0;16409277.0;36349742.0;59865683.0;8529286.0;62608765.0;15337308.0;1231841.0;2830487.0;27376895.0;9275178.0;138438772.0
29-01-2020;5613515.0;29723704.0;322427113.0;164282798.0;28312875.0;22717704.0;45815713.0;63442576.0;8252713.0;62545495.0;16722298.0;1058043.0;4397005.0;27136278.0;5895771.0;121465343.0
30-01-2020;4373863.0;32153179.0;234123023.0;139422453.0;10627200.0;21703884.0;47664671.0;94553448.0;6906909.0;66212753.0;14695946.0;1242030.0;3073686.0;34967623.0;8299820.0;110000939.0
31-01-2020;4378373.0;27834088.0;207130225.0;132157981.0;30189920.0;29991966.0;44167599.0;67150355.0;5605249.0;63104725.0;14197983.0;2419995.0;2431006.0;26567319.0;7781237.0;144558079.0
01-02-2020;4310748.0;28676360.0;236308936.0;77250736.0;43115368.0;29757373.0;43963481.0;72501856.0;6225956.0;55951443.0;15859090.0;1158399.0;2499259.0;25007520.0;6075803.0;106992545.0
02-02-2020;5908526.0;26876913.0;174910666.0;111322595.0;39276348.0;16639273.0;29423256.0;54229769.0;4212095.0;52754265.0;14704742.0;1563191.0;4753803.0;25278850.0;6700722.0;99698266.0
03-02-2020;4059580.0;28469731.0;254302806.0;130952910.0;20851624.0;22291322.0;36871033.0;86088314.0;8424175.0;48782978.0;20146320.0;1001935.0;3273742.0;25218634.0;7985166.0;124564081.0
04-02-2020;3406731.0;32823033.0;213571364.0;103329434.0;41369155.0;15974791.0;56933333.0;56209153.0;15145504.0;71098752.0;18847108.0;1379073.0;2648635.0;33997590.0;8099439.0;128500820.0
05-02-2020;3347915.0;31956837.0;274868506.0;126001330.0;52930767.0;28553091.0;81473984.0;82225021.0;17431498.0;162786487.0;18197777.0;6521300.0;4840809.0;60010370.0;8252940.0;160610947.0
06-02-2020;3358026.0;35400917.0;225195583.0;100965305.0;28159996.0;27668801.0;43353230.0;107856561.0;12859008.0;66615929.0;19282484.0;1517200.0;3407258.0;20877821.0;6177899.0;125130935.0
07-02-2020;3181582.0;29440033.0;178739842.0;113557007.0;22057320.0;44987372.0;28365673.0;79865283.0;23210365.0;57339747.0;20761070.0;789040.0;3442691.0;28113371.0;5899877.0;121947055.0
08-02-2020;3741178.0;22643664.0;156597922.0;70067620.0;10255472.0;14888771.0;39143199.0;43424204.0;5134428.0;52284390.0;13716271.0;2344700.0;4346470.0;17639994.0;6164121.0;81186403.0
09-02-2020;4567054.0;25167462.0;196723033.0;98964435.0;22027532.0;43608832.0;39571718.0;42102348.0;7153861.0;74538970.0;13751208.0;2710000.0;3879567.0;25739480.0;6263492.0;76055972.0
